d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,900139.07,912431.07
1_facilities_and_construction,2019-2020,2042167.68,2020878.30
1_facilities_and_construction,2020-2021,3345841.91,3180112.61
1_facilities_and_construction,2021-2022,559453.75,437640.88
5_transportation_and_logistics,2017-2018,365380.89,374160.49
5_transportation_and_logistics,2018-2019,61928.97,63274.03
