owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2019-2020,33562.32,33294.59
aandc-aadnc,2020-2021,38839.22,36987.39
dfatd-maecd,2020-2021,4414.01,4159.22
dfatd-maecd,2021-2022,805557.31,748947.30
dfatd-maecd,2022-2023,803350.31,718862.98
dfo-mpo,2022-2023,83298.76,73714.85
dnd-mdn,2021-2022,51314.74,47708.63
nrc-cnrc,2018-2019,1611.41,1626.46
nrc-cnrc,2019-2020,34496.54,34195.65
nrc-cnrc,2020-2021,39012.45,37118.03
nrc-cnrc,2021-2022,23622.37,22180.38
oag-bvg,2021-2022,47284.26,43898.52
oag-bvg,2022-2023,44280.53,39398.43
tc,2022-2023,83197.38,74393.61
vac-acc,2021-2022,561010.23,511284.78
vac-acc,2022-2023,1543865.38,1381885.96
