owner_org,d_fiscal_year,total
dnd-mdn,2017-2018,11600664.060468722
dnd-mdn,2018-2019,2791956.441876019
dnd-mdn,2019-2020,343465.25386282505
dnd-mdn,2020-2021,327554.2200407955
