owner_org,d_fiscal_year,total,total_constant_2019_dollars
cihr-irsc,2021-2022,13012.96,9124.46
cra-arc,2017-2018,430644.13,441803.53
cra-arc,2018-2019,324457.91,330110.29
esdc-edsc,2017-2018,57004.76,58480.47
esdc-edsc,2018-2019,61292.99,62234.39
esdc-edsc,2019-2020,160596.08,158272.76
esdc-edsc,2020-2021,279197.78,265425.03
esdc-edsc,2021-2022,279197.78,218406.55
ic,2017-2018,16916.11,17321.26
ic,2018-2019,3338.70,3411.22
ic,2019-2020,39561.85,39185.62
ic,2020-2021,721667.36,686800.05
ic,2021-2022,709536.46,552730.81
pwgsc-tpsgc,2017-2018,7311.50,7489.05
pwgsc-tpsgc,2018-2019,13972.24,14189.53
pwgsc-tpsgc,2019-2020,14010.52,13892.28
pwgsc-tpsgc,2020-2021,14608.12,13887.73
pwgsc-tpsgc,2021-2022,15041.09,11766.11
ssc-spc,2017-2018,8068408.92,8277487.79
ssc-spc,2018-2019,8275829.82,8404505.54
ssc-spc,2019-2020,8292892.78,8222804.06
ssc-spc,2020-2021,10134628.44,9634676.18
ssc-spc,2021-2022,9946287.61,7780628.95
statcan,2017-2018,9713.83,9972.99
