d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,32908.81,33695.78
it_consulting_services,2018-2019,92586.20,94120.26
it_consulting_services,2019-2020,157802.36,155671.38
it_consulting_services,2020-2021,173801.26,165088.64
it_consulting_services,2021-2022,113997.78,105838.36
it_other,2020-2021,195.04,183.65
it_other,2021-2022,23534.96,21855.84
it_software_licensing,2017-2018,36271.69,37170.04
it_software_licensing,2018-2019,62448.90,63420.07
it_software_licensing,2019-2020,71365.74,70633.61
it_software_licensing,2020-2021,143848.30,136749.07
it_software_licensing,2021-2022,179388.45,166704.86
