d_fiscal_year,total,total_constant_2019_dollars
2017-2018,99651.49,102104.75
2018-2019,356263.09,361677.19
2019-2020,854513.11,845612.01
2020-2021,1275462.01,1212848.60
2021-2022,1513648.99,1405085.63
