d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,5760094.78,5909043.52
it_consulting_services,2018-2019,4054461.81,4119960.50
it_consulting_services,2019-2020,3537091.40,3512259.54
it_consulting_services,2020-2021,1839015.48,1747599.20
it_consulting_services,2021-2022,1895328.08,1757209.46
it_other,2017-2018,2580344.87,2646906.36
it_other,2018-2019,3135343.14,3183831.99
it_other,2019-2020,2880797.52,2859616.62
it_other,2020-2021,2375155.37,2258180.50
it_other,2021-2022,1944567.67,1806174.44
