owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,15582.49,16027.51
aandc-aadnc,2018-2019,89274.71,91272.45
cfia-acia,2017-2018,68425.80,70593.60
csa-asc,2019-2020,15065.91,14812.37
csa-asc,2020-2021,30049.50,28616.76
csa-asc,2021-2022,30049.50,27937.79
dfatd-maecd,2017-2018,173023.97,178372.19
dfatd-maecd,2018-2019,136578.66,138971.57
dfatd-maecd,2019-2020,242106.42,240226.03
dfatd-maecd,2020-2021,64319.96,61192.02
dfatd-maecd,2021-2022,57742.82,53600.98
dfatd-maecd,2022-2023,41134.58,36807.40
dfo-mpo,2017-2018,50927.80,52502.03
dfo-mpo,2018-2019,50927.80,51903.73
dnd-mdn,2017-2018,843102.52,868976.91
dnd-mdn,2018-2019,1035435.03,1054883.09
dnd-mdn,2019-2020,1113680.82,1105283.58
dnd-mdn,2020-2021,859218.98,818252.01
dnd-mdn,2021-2022,859218.98,798837.94
dnd-mdn,2022-2023,792305.74,709296.96
ec,2018-2019,14486.85,14622.18
esdc-edsc,2017-2018,235882.78,243174.17
esdc-edsc,2018-2019,235882.78,240403.03
esdc-edsc,2019-2020,74849.99,73780.83
esdc-edsc,2020-2021,55688.54,53033.35
esdc-edsc,2021-2022,55688.54,51775.07
hc-sc,2017-2018,481516.78,496400.98
isc-sac,2018-2019,49554.23,50109.96
nrc-cnrc,2018-2019,11526.00,11681.89
opc-cpvp,2017-2018,112738.59,116112.03
opc-cpvp,2018-2019,35234.24,36166.81
osfi-bsif,2017-2018,8745.30,8995.05
osfi-bsif,2018-2019,86271.19,87924.42
osfi-bsif,2019-2020,86507.55,85817.48
osfi-bsif,2020-2021,21508.71,20317.76
pc,2017-2018,28412.48,29223.90
pc,2018-2019,175772.12,179140.46
pc,2019-2020,176253.69,174847.71
pc,2020-2021,175772.12,167391.42
pc,2021-2022,175772.12,163419.85
pch,2017-2018,24408.00,25105.06
pch,2021-2022,24861.17,23345.53
pch,2022-2023,37514.83,33568.43
pco-bcp,2020-2021,52837.56,49787.55
pco-bcp,2021-2022,279503.03,259861.14
pco-bcp,2022-2023,279503.03,250100.48
pwgsc-tpsgc,2017-2018,272265.25,280550.86
pwgsc-tpsgc,2018-2019,397507.26,405124.75
pwgsc-tpsgc,2019-2020,398596.32,395416.73
pwgsc-tpsgc,2020-2021,56631.17,53495.47
rcmp-grc,2017-2018,619798.36,638931.69
rcmp-grc,2018-2019,819209.39,833857.61
rcmp-grc,2019-2020,1081921.15,1073290.69
rcmp-grc,2020-2021,1078965.09,1027520.77
rcmp-grc,2021-2022,943887.59,880449.91
rcmp-grc,2022-2023,403267.21,360845.19
