d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2932936.16,3008358.05
2018-2019,3158068.69,3205979.94
2019-2020,3255513.78,3227964.34
2020-2021,2460407.07,2337988.10
2021-2022,2201356.28,2046763.59
