d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,196969.40,203057.93
it_consulting_services,2018-2019,362356.36,368694.72
it_consulting_services,2019-2020,443394.72,440635.79
it_consulting_services,2020-2021,1627042.65,1551217.55
it_consulting_services,2021-2022,1058307.07,984756.29
it_consulting_services,2022-2023,1048899.44,936932.99
it_software_licensing,2017-2018,1421561.45,1465666.79
it_software_licensing,2018-2019,1304382.01,1329378.07
it_software_licensing,2019-2020,1307955.66,1297522.12
it_software_licensing,2020-2021,653977.83,623830.52
