d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
3_information_technology,2017-2018,1618530.85,1660634.83
3_information_technology,2018-2019,1669475.61,1694921.75
3_information_technology,2019-2020,1765662.22,1751585.11
3_information_technology,2020-2021,2295293.22,2184492.90
3_information_technology,2021-2022,1010223.60,940325.01
