d_most_recent_category,total,percentage
6_industrial_products_and_services,9349504.94,0.6709
1_facilities_and_construction,3005744.20,0.2157
2_professional_services,1335634.72,0.0958
0_other,143411.18,0.0103
10_office_management,101134.32,0.0073
