owner_org,d_fiscal_year,total
cbsa-asfc,2017-2018,633629.3274519371
cbsa-asfc,2018-2019,483179.8408366534
cbsa-asfc,2019-2020,363282.88
cbsa-asfc,2020-2021,65908.93966101695
mgerc-ceegm,2018-2019,21541.09
pc,2017-2018,1776375.3557251887
pc,2018-2019,1792884.284020559
pc,2019-2020,1788672.921113409
pc,2020-2021,1265657.0242615307
pch,2017-2018,7145.15625
pch,2020-2021,40976.64
pwgsc-tpsgc,2017-2018,1521334.6785097292
pwgsc-tpsgc,2018-2019,1607829.016838427
pwgsc-tpsgc,2019-2020,563571.4804959475
pwgsc-tpsgc,2020-2021,452417.99122115003
