d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3951196.36,4071812.67
2018-2019,3905434.23,3977018.28
2019-2020,2715527.28,2687655.45
2020-2021,1824960.60,1737070.08
2021-2022,1538310.88,1426223.70
