normalized_vendor_name,original_vendor_name
CISTEL TECHNOLOGY,CISTEL TECHNOLOGY
CISTEL TECHNOLOGY,CISTEL TECHNOLOGY INC.
CISTEL TECHNOLOGY,Cistel Technology Inc.
CISTEL TECHNOLOGY,CISTEL TECHNOLOGY INC
CISTEL TECHNOLOGY,Cistel Technology Inc
CISTEL TECHNOLOGY,CISTEL TECHNOLOGY NC.
CISTEL TECHNOLOGY,CISTEL TECHNOLOGY INC. TECSIS CORPORATION IN JOINT VENTURE
CISTEL TECHNOLOGY,Cistel
CISTEL TECHNOLOGY,CISTEL INFORMATION SYSTEMS
CISTEL TECHNOLOGY,Cistel Technology Inc. & TECSIS Corporation
CISTEL TECHNOLOGY,Cistel a Technology Inc.
CISTEL TECHNOLOGY,CISTEL TECHNOLOGY INC TECSIS CORPORATION IN JOINT VENTURE
