owner_org,d_fiscal_year,total
aafc-aac,2017-2018,568256.9551314502
aafc-aac,2018-2019,605775.258642209
aafc-aac,2019-2020,189840
aafc-aac,2020-2021,177616.4701234568
aandc-aadnc,2017-2018,56234.27
atssc-scdata,2017-2018,999696.3266666668
atssc-scdata,2018-2019,1611809.1378447143
atssc-scdata,2019-2020,2105002.732509635
atssc-scdata,2020-2021,1518029.0196959593
cas-satj,2019-2020,24860
cbsa-asfc,2017-2018,45451.313547904196
cbsa-asfc,2018-2019,11331.697350299402
cfia-acia,2020-2021,9091.982588774341
chrc-ccdp,2018-2019,23987.64
cic,2018-2019,155219.4009190372
cic,2019-2020,234534.8090809628
cihr-irsc,2018-2019,5299.585714285715
cihr-irsc,2019-2020,10775.824285714287
cnsc-ccsn,2017-2018,379885.8492715174
cnsc-ccsn,2018-2019,323498.0908754522
cnsc-ccsn,2019-2020,375283.38628970657
cnsc-ccsn,2020-2021,374258.0218462921
cpc-cpp,2019-2020,43921
crtc,2017-2018,2131302.6691029975
crtc,2018-2019,951659.1691029976
crtc,2019-2020,3555249.962555271
crtc,2020-2021,977143.5178139881
csc-scc,2017-2018,11513251.497139627
csc-scc,2018-2019,11497524.437139627
csc-scc,2019-2020,11594835.704090694
csc-scc,2020-2021,11497524.437139627
dfatd-maecd,2017-2018,23456.042048620136
dfatd-maecd,2018-2019,138545.12889692214
dfatd-maecd,2019-2020,288093.8883457964
dfo-mpo,2017-2018,373324.2418615108
dfo-mpo,2018-2019,458609.936524789
dfo-mpo,2019-2020,745675.1043385352
dfo-mpo,2020-2021,512637.50900178356
dnd-mdn,2020-2021,156871.8725748503
ec,2018-2019,37786.62643312102
ec,2019-2020,131713.383566879
elections,2017-2018,7368.629661016948
elections,2018-2019,16344.96033898305
esdc-edsc,2017-2018,149361.15737704918
esdc-edsc,2018-2019,24763.32
esdc-edsc,2019-2020,47657.057272727274
esdc-edsc,2020-2021,39995.02027972028
fcac-acfc,2017-2018,91470.76612903226
fin,2017-2018,491870.2267354597
fin,2018-2019,594758.256175586
fin,2019-2020,503252.7147772153
fin,2020-2021,501877.7073597912
hc-sc,2017-2018,1680191.5742545114
hc-sc,2018-2019,4886613.800891786
hc-sc,2019-2020,5726183.032636013
hc-sc,2020-2021,5699776.076460994
ic,2017-2018,350713.47289127257
ic,2018-2019,533615.3728912725
ic,2019-2020,83536.69019607843
ic,2020-2021,207857.80643313503
ijc-cmi,2018-2019,10331.97698630137
ijc-cmi,2019-2020,15424.338314245078
ijc-cmi,2020-2021,15950.607220001497
irb-cisr,2018-2019,14767.188765432098
irb-cisr,2019-2020,88603.13259259259
irb-cisr,2020-2021,141238.5186419753
jus,2017-2018,47754.23061495458
jus,2018-2019,28386.679649595684
jus,2019-2020,33899.27953020135
jus,2020-2021,27442.770469798656
lac-bac,2020-2021,13278.487320261438
nrc-cnrc,2017-2018,535003.2576918706
nrc-cnrc,2018-2019,1088000.1079573063
nrc-cnrc,2019-2020,1673830.6297050945
nrc-cnrc,2020-2021,1841210.4578228635
nrcan-rncan,2017-2018,18321.60576407507
nrcan-rncan,2018-2019,662962.6465229575
nrcan-rncan,2019-2020,1348280.6469284801
nrcan-rncan,2020-2021,1328579.0510520572
oag-bvg,2017-2018,31463.89011477762
oag-bvg,2018-2019,109216.46027259684
oag-bvg,2019-2020,400624.12198886316
oag-bvg,2020-2021,442266.8680693069
osgg-bsgg,2019-2020,15572.81
pc,2019-2020,105777
pptc,2017-2018,10013.245033112582
ps-sp,2018-2019,1732.9725888324874
ps-sp,2019-2020,22652.427411167515
pwgsc-tpsgc,2019-2020,680751.7950774841
pwgsc-tpsgc,2020-2021,1114235.0009115771
rcmp-grc,2017-2018,282961.5906913073
rcmp-grc,2018-2019,398899.33984586946
rcmp-grc,2019-2020,792668.2347286451
rcmp-grc,2020-2021,885560.3584636789
ssc-spc,2017-2018,375723.2436715481
ssc-spc,2018-2019,97051.48738243658
ssc-spc,2019-2020,124656.43457363037
ssc-spc,2020-2021,45502.359952830186
sshrc-crsh,2017-2018,40228
statcan,2020-2021,82485.48
tbs-sct,2019-2020,383952.5547445256
tbs-sct,2020-2021,921991.3321167884
