owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2019-2020,30018.86,29879.61
aafc-aac,2020-2021,58056.65,55245.87
aafc-aac,2021-2022,4541.65,4281.02
aandc-aadnc,2020-2021,13417.02,12633.71
aandc-aadnc,2021-2022,44659.53,41917.72
cbsa-asfc,2017-2018,29096.98,29845.53
cbsa-asfc,2018-2019,62480.95,63329.96
cbsa-asfc,2019-2020,83636.43,82966.79
cbsa-asfc,2020-2021,13230.00,12658.19
cbsa-asfc,2021-2022,23220.34,15291.99
cfia-acia,2017-2018,100846.36,103459.62
cfia-acia,2018-2019,9393.91,9597.94
cpc-cpp,2018-2019,18569.20,18786.20
cpc-cpp,2019-2020,23614.70,23419.53
cpc-cpp,2020-2021,30260.00,28986.33
cpc-cpp,2021-2022,20558.00,19249.24
cra-arc,2020-2021,17355.00,16544.74
csc-scc,2017-2018,203047.73,208428.82
csc-scc,2018-2019,123446.09,125433.73
dnd-mdn,2017-2018,661267.14,678717.71
dnd-mdn,2018-2019,713018.37,723535.48
dnd-mdn,2019-2020,698445.17,691342.12
dnd-mdn,2020-2021,444618.52,422014.73
dnd-mdn,2021-2022,314546.19,243253.79
ec,2017-2018,94035.66,96416.31
ec,2018-2019,116046.69,117798.73
ec,2019-2020,277370.07,275152.31
ec,2020-2021,264939.07,251345.53
ec,2021-2022,654434.69,498641.93
esdc-edsc,2017-2018,20112.00,20622.03
esdc-edsc,2019-2020,11250.00,11091.22
feddevontario,2017-2018,22074.76,22650.68
feddevontario,2019-2020,25965.00,25802.11
fja-cmf,2017-2018,22476.16,23011.32
fja-cmf,2018-2019,68699.05,69762.91
fja-cmf,2019-2020,80434.12,79633.68
fja-cmf,2020-2021,90868.92,86431.61
fja-cmf,2021-2022,71051.30,56263.45
hc-sc,2017-2018,43137.91,44213.86
hc-sc,2018-2019,165225.88,167625.70
hc-sc,2019-2020,194756.39,193733.78
hc-sc,2020-2021,36318.89,34465.41
hc-sc,2021-2022,84183.14,43657.11
ic,2017-2018,41612.70,42605.18
ic,2018-2019,67008.50,68139.28
ic,2019-2020,22632.00,22411.40
ic,2021-2022,29888.00,19995.81
irb-cisr,2019-2020,32000.00,31729.95
irb-cisr,2020-2021,25290.00,23977.15
irb-cisr,2021-2022,193690.65,141920.03
isc-sac,2019-2020,18645.00,18393.81
jus,2017-2018,63331.98,64946.03
jus,2018-2019,38290.05,38866.50
jus,2019-2020,98120.07,96448.07
jus,2020-2021,12138.75,11430.07
nrcan-rncan,2017-2018,21189.89,21727.31
nrcan-rncan,2018-2019,80095.98,81501.01
nrcan-rncan,2019-2020,21840.00,21911.60
nrcan-rncan,2020-2021,23674.00,22347.78
oag-bvg,2017-2018,10546.80,10831.94
oag-bvg,2018-2019,47260.23,47900.80
oag-bvg,2019-2020,61815.70,61075.48
oag-bvg,2020-2021,32091.75,30488.74
oag-bvg,2021-2022,0.00,0.00
osfi-bsif,2021-2022,39603.15,21747.73
pc,2018-2019,53886.60,54653.57
pc,2020-2021,72231.19,68883.51
pc,2021-2022,51852.26,40237.53
pco-bcp,2017-2018,13288.80,13606.64
pco-bcp,2018-2019,15732.50,15895.38
phac-aspc,2018-2019,14826.21,14986.28
phac-aspc,2019-2020,44824.51,44370.00
phac-aspc,2020-2021,7714.29,7331.83
pwgsc-tpsgc,2017-2018,50443.69,51638.07
pwgsc-tpsgc,2018-2019,178192.87,181290.46
pwgsc-tpsgc,2019-2020,126910.03,125648.22
pwgsc-tpsgc,2020-2021,75868.20,71930.28
pwgsc-tpsgc,2021-2022,80754.32,61593.67
ssc-spc,2019-2020,9521.08,9290.66
ssc-spc,2020-2021,8413.97,7942.62
statcan,2017-2018,20578.83,21108.24
statcan,2018-2019,121423.76,122758.87
statcan,2019-2020,285714.29,284793.33
statcan,2020-2021,280000.00,265677.78
statcan,2021-2022,549180.00,425058.25
tbs-sct,2017-2018,286397.89,293322.63
tbs-sct,2018-2019,1170429.90,1186834.91
tbs-sct,2019-2020,1537744.25,1524767.26
tbs-sct,2020-2021,1254802.57,1193290.44
tbs-sct,2021-2022,488600.39,460263.92
tc,2017-2018,78738.85,80736.66
tc,2018-2019,78357.05,79744.45
tc,2019-2020,11520.00,11241.21
tc,2020-2021,107914.05,102157.45
tc,2021-2022,199180.58,155451.53
