owner_org,d_fiscal_year,total
aafc-aac,2019-2020,30018.86375335121
aafc-aac,2020-2021,58056.65100243285
aandc-aadnc,2020-2021,13417.024752475249
cbsa-asfc,2017-2018,29096.979136125658
cbsa-asfc,2018-2019,62480.949783482385
cbsa-asfc,2019-2020,83636.43108039197
cbsa-asfc,2020-2021,13230
cfia-acia,2017-2018,100846.35761589404
cfia-acia,2018-2019,9393.907284768211
cpc-cpp,2018-2019,18569.2
cpc-cpp,2019-2020,23614.7
cpc-cpp,2020-2021,30260
cra-arc,2020-2021,17355
csc-scc,2017-2018,203047.72939271652
csc-scc,2018-2019,123446.09177489177
dnd-mdn,2017-2018,661267.1387733212
dnd-mdn,2018-2019,713018.3703245602
dnd-mdn,2019-2020,698445.1661700004
dnd-mdn,2020-2021,444618.51686915447
ec,2017-2018,94035.65929681467
ec,2018-2019,116046.69446906981
ec,2019-2020,277370.06906810525
ec,2020-2021,263403.9965514024
esdc-edsc,2017-2018,20112
esdc-edsc,2019-2020,11250
feddevontario,2017-2018,22074.755263157895
feddevontario,2019-2020,25965.000000000004
fja-cmf,2017-2018,22476.164383561645
fja-cmf,2018-2019,68699.04657534247
fja-cmf,2019-2020,80434.12237442922
fja-cmf,2020-2021,90868.92420091324
hc-sc,2017-2018,43137.91090909091
hc-sc,2018-2019,165225.8825561369
hc-sc,2019-2020,194756.3909259161
hc-sc,2020-2021,36318.885608856086
ic,2017-2018,41612.70390390391
ic,2018-2019,67008.4960960961
ic,2019-2020,22632
irb-cisr,2019-2020,32000
irb-cisr,2020-2021,25290
isc-sac,2019-2020,18645
jus,2017-2018,63331.979999999996
jus,2018-2019,38290.049999999996
jus,2019-2020,98120.06999999999
jus,2020-2021,12138.75
nrcan-rncan,2017-2018,21189.894385553474
nrcan-rncan,2018-2019,80095.97750000001
nrcan-rncan,2019-2020,21840
nrcan-rncan,2020-2021,23674
oag-bvg,2017-2018,10546.8
oag-bvg,2018-2019,47260.226721311476
oag-bvg,2019-2020,61815.703278688525
oag-bvg,2020-2021,32091.75
pc,2018-2019,53886.6
pc,2020-2021,72231.18591549296
pco-bcp,2017-2018,13288.8
pco-bcp,2018-2019,15732.5
phac-aspc,2018-2019,14826.207920792078
phac-aspc,2019-2020,44824.50636492221
phac-aspc,2020-2021,7714.285714285715
pwgsc-tpsgc,2017-2018,50443.69180716839
pwgsc-tpsgc,2018-2019,178192.86885151424
pwgsc-tpsgc,2019-2020,126910.02934131736
pwgsc-tpsgc,2020-2021,75868.2
ssc-spc,2019-2020,9521.075925925925
ssc-spc,2020-2021,8413.974074074074
statcan,2017-2018,20578.826767123286
statcan,2018-2019,121423.75751859098
statcan,2019-2020,285714.2857142857
statcan,2020-2021,280000
tbs-sct,2017-2018,286397.88828337874
tbs-sct,2018-2019,1170429.8999835511
tbs-sct,2019-2020,1537744.247892038
tbs-sct,2020-2021,1254802.5701402447
tc,2017-2018,78738.85459496905
tc,2018-2019,78357.04540503095
tc,2019-2020,11520
tc,2020-2021,107914.05
