owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2019-2020,276219.29,276598.02
aafc-aac,2020-2021,60697.01,61227.97
aafc-aac,2021-2022,19850.82,18165.94
atssc-scdata,2017-2018,23860.81,24518.14
atssc-scdata,2018-2019,17757.29,17986.25
atssc-scdata,2019-2020,12460.04,12436.16
atssc-scdata,2020-2021,4131.12,3949.30
atssc-scdata,2021-2022,16706.24,5693.96
cas-satj,2017-2018,645484.54,657186.03
cas-satj,2018-2019,842779.69,851922.11
cas-satj,2019-2020,432990.49,432939.50
cas-satj,2020-2021,207902.41,207883.57
cas-satj,2021-2022,120153.83,47909.19
cbsa-asfc,2017-2018,131684.35,134887.20
cbsa-asfc,2018-2019,329048.42,332814.08
cbsa-asfc,2019-2020,250842.04,248685.48
cbsa-asfc,2020-2021,76722.42,72518.91
cbsa-asfc,2021-2022,31188.23,0.00
cfia-acia,2017-2018,301304.21,307002.40
cfia-acia,2018-2019,463588.28,470582.97
cfia-acia,2019-2020,119148.23,119311.60
cfia-acia,2020-2021,273711.64,258715.36
cfia-acia,2021-2022,259488.56,153724.44
cgc-ccg,2019-2020,36957.13,36741.35
cgc-ccg,2020-2021,10207.34,9648.09
cgc-ccg,2021-2022,30197.53,13426.04
cic,2018-2019,8182.04,8261.22
cic,2019-2020,53928.55,53827.03
cihr-irsc,2021-2022,17769.35,0.00
cnsc-ccsn,2019-2020,259143.76,259197.43
cnsc-ccsn,2020-2021,11480.60,10851.59
cnsc-ccsn,2021-2022,115912.13,71844.92
cra-arc,2017-2018,35069.48,36292.25
cra-arc,2020-2021,727.49,687.63
cra-arc,2021-2022,375228.74,161801.62
csa-asc,2017-2018,13402.85,13650.80
csps-efpc,2018-2019,115814.84,116935.63
csps-efpc,2020-2021,21179.77,20154.88
csps-efpc,2021-2022,41940.09,0.00
dfatd-maecd,2017-2018,53326.91,54284.14
dfatd-maecd,2018-2019,47399.78,48147.21
dfatd-maecd,2019-2020,96791.96,96868.61
dfatd-maecd,2020-2021,710111.40,687639.59
dfatd-maecd,2021-2022,54990.79,49680.80
dfo-mpo,2017-2018,277484.04,282250.48
dfo-mpo,2018-2019,22373.65,22628.13
dfo-mpo,2019-2020,180974.39,180718.95
dfo-mpo,2020-2021,382224.32,361872.92
dfo-mpo,2021-2022,664859.35,259480.23
dnd-mdn,2017-2018,674066.68,690955.66
dnd-mdn,2018-2019,1117952.05,1132235.59
dnd-mdn,2019-2020,522744.56,521772.51
dnd-mdn,2020-2021,1045966.03,997673.23
dnd-mdn,2021-2022,852801.74,420293.93
ec,2018-2019,65359.25,65991.76
ec,2019-2020,11330.08,11345.61
ec,2020-2021,25395.44,24004.06
ec,2021-2022,179639.16,123891.06
esdc-edsc,2018-2019,427461.62,433532.92
esdc-edsc,2019-2020,190325.64,190226.31
esdc-edsc,2020-2021,723924.06,695456.08
esdc-edsc,2021-2022,548587.40,432104.81
fcac-acfc,2018-2019,87873.23,88723.62
fin,2017-2018,36044.55,36663.70
fin,2018-2019,4805.94,4856.93
fin,2020-2021,15004.45,14182.38
hc-sc,2017-2018,40892.09,41608.97
hc-sc,2020-2021,46306.63,43769.55
hc-sc,2021-2022,41116.43,6679.52
ic,2017-2018,1038816.05,1060783.89
ic,2018-2019,564227.21,571300.15
ic,2019-2020,93192.04,92982.66
ic,2020-2021,303012.15,286884.51
ic,2021-2022,472018.65,202292.22
infc,2021-2022,318461.99,285028.68
isc-sac,2020-2021,42522.33,41400.96
jus,2017-2018,62205.84,63280.23
jus,2018-2019,35881.40,36296.49
jus,2019-2020,58842.54,58781.56
jus,2020-2021,76689.56,74135.01
jus,2021-2022,176720.45,102269.89
lac-bac,2019-2020,18429.27,18380.81
nrc-cnrc,2017-2018,28148.53,28632.05
nrc-cnrc,2018-2019,77520.14,78386.14
nrc-cnrc,2019-2020,82229.31,82342.06
nrc-cnrc,2020-2021,11214.63,10600.20
nrcan-rncan,2018-2019,89303.18,90463.85
nrcan-rncan,2019-2020,42531.90,42590.22
nrcan-rncan,2020-2021,191946.16,187912.93
nrcan-rncan,2021-2022,214325.99,155926.91
ocl-cal,2018-2019,183673.66,185451.15
ocl-cal,2019-2020,12129.01,12123.48
ocol-clo,2017-2018,60422.29,62307.99
ocol-clo,2018-2019,314983.52,318159.53
ocol-clo,2019-2020,149851.46,149907.67
ocol-clo,2020-2021,47128.77,46137.52
ocol-clo,2021-2022,213561.92,136353.91
opc-cpvp,2017-2018,10247.62,10423.65
opc-cpvp,2019-2020,40661.72,40717.47
opc-cpvp,2020-2021,11548.96,11649.99
osfi-bsif,2021-2022,110361.37,42439.75
pbc-clcc,2018-2019,37160.03,37596.33
pc,2018-2019,10304.51,10404.23
pc,2019-2020,18400.06,18425.29
pc,2020-2021,58864.58,58123.12
pc,2021-2022,58435.47,0.00
pch,2018-2019,501.71,506.56
pch,2019-2020,88543.61,88403.99
pco-bcp,2018-2019,37998.22,38342.02
pco-bcp,2019-2020,26834.29,26871.08
phac-aspc,2017-2018,10629.32,10811.90
phac-aspc,2020-2021,13073.03,12633.86
pmprb-cepmb,2019-2020,184084.14,184336.54
ppsc-sppc,2020-2021,27824.56,26300.09
psc-cfp,2017-2018,129313.47,131534.73
psc-cfp,2018-2019,232541.36,234990.88
psc-cfp,2019-2020,95964.01,96095.59
psc-cfp,2020-2021,1810.64,1826.48
pwgsc-tpsgc,2017-2018,565444.45,575189.86
pwgsc-tpsgc,2018-2019,620130.17,627900.34
pwgsc-tpsgc,2019-2020,674299.06,673462.86
pwgsc-tpsgc,2020-2021,502822.02,485375.18
pwgsc-tpsgc,2021-2022,1095833.42,556800.60
rcmp-grc,2017-2018,28866.37,29498.37
rcmp-grc,2018-2019,154856.64,156619.29
rcmp-grc,2019-2020,70772.64,70608.33
rcmp-grc,2020-2021,276089.07,268541.53
rcmp-grc,2021-2022,209465.64,168138.79
sirc-csars,2017-2018,43565.39,44313.73
ssc-spc,2017-2018,1616921.14,1651677.20
ssc-spc,2018-2019,1312576.90,1329023.58
ssc-spc,2019-2020,1039370.70,1035831.76
ssc-spc,2020-2021,935976.67,907136.45
ssc-spc,2021-2022,1313469.28,920136.94
statcan,2017-2018,117752.02,119774.69
statcan,2021-2022,33781.28,0.00
tbs-sct,2017-2018,1381904.69,1417277.43
tbs-sct,2018-2019,454015.37,458460.74
tbs-sct,2019-2020,154633.83,154745.94
tbs-sct,2021-2022,543603.68,169357.60
vac-acc,2018-2019,13544.79,13720.09
vac-acc,2019-2020,80221.40,79856.24
vac-acc,2021-2022,78444.81,2674.27
vrab-tacra,2017-2018,14960.73,15491.00
wd-deo,2017-2018,252551.38,256946.49
wd-deo,2018-2019,93309.45,94507.35
wd-deo,2019-2020,98951.13,98757.93
