d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,43565.39
1_facilities_and_construction,2018-2019,120052.00422680413
1_facilities_and_construction,2019-2020,8702.685773195877
1_facilities_and_construction,2020-2021,120343.06113320078
10_office_management,2017-2018,320726.0042394239
10_office_management,2018-2019,603832.054239424
10_office_management,2019-2020,34648.98108010801
10_office_management,2020-2021,82860.13592105263
11_defence,2017-2018,158477.22419501134
11_defence,2018-2019,686984.2958049887
11_defence,2019-2020,499158.38715596334
11_defence,2020-2021,1045966.0328440366
2_professional_services,2017-2018,271354.69069343066
2_professional_services,2018-2019,341892.84446552885
2_professional_services,2019-2020,322495.03991803277
2_professional_services,2020-2021,44750.869047619046
3_information_technology,2017-2018,6246266.319592648
3_information_technology,2018-2019,5975783.745381922
3_information_technology,2019-2020,4419235.4036570145
3_information_technology,2020-2021,4114506.5754998284
5_transportation_and_logistics,2018-2019,3992.959024390244
5_transportation_and_logistics,2019-2020,61208.50097560975
6_industrial_products_and_services,2017-2018,553980.17
6_industrial_products_and_services,2018-2019,50386.439999999995
6_industrial_products_and_services,2019-2020,128349.28853488051
6_industrial_products_and_services,2020-2021,729748.226809511
