owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2019-2020,58977.64,57572.75
dnd-mdn,2020-2021,101871.17,96267.46
dnd-mdn,2021-2022,160519.60,149547.68
ec,2017-2018,18869.50,19389.49
ec,2018-2019,230732.00,233126.56
ec,2019-2020,270673.59,269219.15
ec,2020-2021,38705.12,36537.02
ec,2021-2022,20442.98,18738.88
hc-sc,2017-2018,24060.02,24790.04
hc-sc,2021-2022,24999.11,22730.96
nrc-cnrc,2017-2018,81571.33,83989.92
nrc-cnrc,2018-2019,181462.03,183976.85
nrc-cnrc,2019-2020,154481.08,153450.60
nrc-cnrc,2020-2021,1560070.28,1479816.39
nrc-cnrc,2021-2022,510345.86,477347.06
