normalized_vendor_name,original_vendor_name
DALIAN ENTERPRISES,DALIAN ENTERPRISES INC.
DALIAN ENTERPRISES,DALIAN ENTERPRISES INC
DALIAN ENTERPRISES,Dalian Enterprises Inc.
DALIAN ENTERPRISES,Dalian Enterprise Inc.
DALIAN ENTERPRISES,DALIAN Enterprises Incorporated
DALIAN ENTERPRISES,DALIAN Enterprises Inc.
DALIAN ENTERPRISES,DALIAN ENTERPRISES AND
DALIAN ENTERPRISES,Dalian Entreprises Inc
DALIAN ENTERPRISES,Dalian
DALIAN ENTERPRISES,Dalian  Enterprises Inc.
DALIAN ENTERPRISES,DALIAN ENTERPRISES INCORPORATED.
DALIAN ENTERPRISES,Dalian Enterprise Inc
DALIAN ENTERPRISES,DALIAN ENTERPRISES
DALIAN ENTERPRISES,Dalian Enterprises
DALIAN ENTERPRISES,Compagnie Dalian Enterprises Inc.
DALIAN ENTERPRISES,DALIAN
DALIAN ENTERPRISES,DALIAN ENTREPRISES INC.
DALIAN ENTERPRISES,Dalian Enterprises Inc
DALIAN ENTERPRISES,Dalian Entreprise Inc
