owner_org,d_fiscal_year,total
aafc-aac,2017-2018,27216.995152268486
aafc-aac,2018-2019,37401.066500932255
aandc-aadnc,2017-2018,29565.563725490196
cbsa-asfc,2019-2020,1560127.3296391447
cbsa-asfc,2020-2021,3946179.9464867953
cic,2017-2018,4253454.026561906
cic,2018-2019,2183931.210542555
cic,2019-2020,1830345.7176398272
cic,2020-2021,2157789.2514807847
cra-arc,2017-2018,108936.69379912665
cra-arc,2018-2019,71835.06620087336
csc-scc,2020-2021,957692.7556803653
dfo-mpo,2017-2018,212798.78
dnd-mdn,2017-2018,6358.578947368421
dnd-mdn,2018-2019,79580.81808365433
dnd-mdn,2019-2020,435541.8401587135
dnd-mdn,2020-2021,177328.40630171503
elections,2018-2019,167942.85756962028
elections,2019-2020,255080.97584810128
elections,2020-2021,254384.03329113926
infc,2017-2018,121757.04635036495
infc,2018-2019,34025.25678832116
nrcan-rncan,2018-2019,33449.15985754986
nrcan-rncan,2019-2020,197457.9436752137
nrcan-rncan,2020-2021,147823.70646723648
rcmp-grc,2017-2018,427976.2400378788
rcmp-grc,2018-2019,427976.2400378788
rcmp-grc,2019-2020,482498.5196812897
rcmp-grc,2020-2021,316059.3402237645
ssc-spc,2017-2018,1028150.3502524361
ssc-spc,2018-2019,1024995.3128572275
ssc-spc,2019-2020,1330352.537118835
ssc-spc,2020-2021,2749019.5169002702
