d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2018-2019,5054.069343065693
1_facilities_and_construction,2019-2020,48678.667883211674
1_facilities_and_construction,2020-2021,351530.7865308351
11_defence,2017-2018,6358.578947368421
11_defence,2018-2019,74526.74874058863
11_defence,2019-2020,386863.1722755018
11_defence,2020-2021,128782.74024332088
2_professional_services,2017-2018,607098.2425492662
2_professional_services,2018-2019,199683.31086676187
2_professional_services,2019-2020,197457.9436752137
2_professional_services,2020-2021,147823.70646723648
3_information_technology,2017-2018,5698518.537936185
3_information_technology,2018-2019,3894260.2035905127
3_information_technology,2019-2020,5666540.895166811
3_information_technology,2020-2021,9798236.97524524
