normalized_vendor_name,original_vendor_name
PALADIN GROUP,PALADIN RISK SOLUTIONS INC
PALADIN GROUP,PALADIN TECHNOLOGIES INC
PALADIN GROUP,PALADIN SECURITY GROUP LTD.
PALADIN GROUP,PALADIN TECHNOLOGIES INC.
PALADIN GROUP,Paladin Technologies Inc
PALADIN GROUP,PALADIN TECHNOLOGIES
PALADIN GROUP,Paladin Security Group Ltd.
PALADIN GROUP,Paladin Technologies Inc.
PALADIN GROUP,Paladin Security Group Ltd
PALADIN GROUP,Paladin Technologies
PALADIN GROUP,PALADIN SECURITY GROUP LTD
PALADIN GROUP,Paladin Risk Solutions
PALADIN GROUP,Paladin technologies inc.
