d_most_recent_category,total,percentage
8_security_and_protection,18593037.080554083,0.4401439029270574
6_industrial_products_and_services,15760173.743367482,0.3730829101324837
1_facilities_and_construction,2998842.5821448495,0.07099013854759409
3_information_technology,2731406.3892077203,0.0646592519241058
10_office_management,1508166.6300000001,0.03570209341898249
2_professional_services,307963.98,0.007290281169821171
11_defence,199715.55000000002,0.004727768856232728
5_transportation_and_logistics,143780.81000000003,0.003403653023722566
