d_most_recent_category,total,percentage
8_security_and_protection,36913712.04,0.5210591924729342
6_industrial_products_and_services,24026822.71,0.3391530178468525
3_information_technology,4388294.20,0.06194340551039809
1_facilities_and_construction,3300420.49,0.04658741532776694
11_defence,1108851.00,0.01565209713780312
10_office_management,562469.95,0.007939600807047354
2_professional_services,399254.62,0.005635718500462796
5_transportation_and_logistics,143780.81,0.0020295523967350116
