owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,82319.41,84849.16
aandc-aadnc,2018-2019,79329.11,80754.86
aandc-aadnc,2019-2020,66401.07,65871.39
aandc-aadnc,2020-2021,77532.36,73835.67
cic,2017-2018,61601.17,63505.32
cic,2018-2019,67999.13,69037.60
cic,2019-2020,37233.17,36996.28
cic,2020-2021,55965.07,53305.78
cic,2021-2022,46942.09,43643.26
cic,2022-2023,46942.09,42003.98
cnsc-ccsn,2017-2018,218623.96,225381.86
cnsc-ccsn,2018-2019,146148.62,149509.83
cra-arc,2017-2018,53385.54,55035.74
cra-arc,2018-2019,53385.54,54408.57
cra-arc,2019-2020,170594.79,169762.63
cra-arc,2020-2021,240710.86,229276.26
cra-arc,2021-2022,120196.17,112470.10
cra-arc,2022-2023,192787.36,172471.00
esdc-edsc,2017-2018,100297.53,103397.83
esdc-edsc,2018-2019,100297.53,102219.55
esdc-edsc,2019-2020,100297.53,99497.46
esdc-edsc,2020-2021,335121.93,319440.29
esdc-edsc,2021-2022,102297.55,95108.66
esdc-edsc,2022-2023,102297.55,91536.28
fcac-acfc,2017-2018,19108.16,19698.81
fcac-acfc,2018-2019,335338.66,341360.10
fcac-acfc,2019-2020,21186.41,20987.32
fcac-acfc,2020-2021,26409.01,25149.84
fcac-acfc,2021-2022,26409.01,24553.13
fcac-acfc,2022-2023,26409.01,23630.89
fin,2017-2018,19692.11,20300.81
fin,2018-2019,14144.27,14415.32
fin,2019-2020,54011.18,53408.85
fin,2020-2021,70609.40,67242.79
fin,2021-2022,66351.62,61155.35
fin,2022-2023,23304.05,20852.56
ic,2021-2022,24577.50,22217.67
infc,2017-2018,17515.00,18037.67
infc,2018-2019,21017.84,21314.40
infc,2019-2020,48393.26,48082.76
infc,2020-2021,25939.13,24644.38
infc,2021-2022,36090.46,33564.51
infc,2022-2023,47295.16,42383.04
irb-cisr,2021-2022,46942.09,43643.26
irb-cisr,2022-2023,46942.09,42003.98
isc-sac,2020-2021,9505.17,8956.49
isc-sac,2021-2022,68027.19,63246.63
mgerc-ceegm,2017-2018,25027.23,25783.29
mgerc-ceegm,2018-2019,38707.36,39449.12
mgerc-ceegm,2019-2020,38813.41,38503.80
mgerc-ceegm,2020-2021,40868.33,38919.76
mgerc-ceegm,2021-2022,40868.33,37996.34
mgerc-ceegm,2022-2023,48194.87,43054.22
pco-bcp,2017-2018,19947.04,20563.62
pco-bcp,2018-2019,20198.75,20585.82
pco-bcp,2019-2020,19947.04,19787.92
pco-bcp,2020-2021,24956.86,23732.87
pco-bcp,2021-2022,15732.74,14627.13
pco-bcp,2022-2023,20344.80,18204.61
pwgsc-tpsgc,2017-2018,11727.45,12062.37
