d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,271309.78,279696.26
it_consulting_services,2018-2019,510876.98,520560.46
it_consulting_services,2019-2020,193600.71,192413.56
it_consulting_services,2020-2021,231539.32,220534.77
it_consulting_services,2021-2022,86046.68,80109.08
it_software_licensing,2017-2018,346207.36,356857.88
it_software_licensing,2018-2019,365689.83,372494.70
it_software_licensing,2019-2020,363277.15,360484.86
it_software_licensing,2020-2021,676078.80,643969.36
it_software_licensing,2021-2022,483810.56,449899.28
it_software_licensing,2022-2023,554516.97,496140.55
