owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2017-2018,8455498.56,8674608.18
cbsa-asfc,2018-2019,9099060.15,9236887.66
cbsa-asfc,2019-2020,7598178.86,7534058.01
cbsa-asfc,2020-2021,7577418.81,7203626.88
cbsa-asfc,2021-2022,7577418.81,5927546.68
csc-scc,2021-2022,11696.49,8696.53
dfatd-maecd,2017-2018,5932014.26,6085058.93
dfatd-maecd,2018-2019,6896163.42,7001929.46
dfatd-maecd,2019-2020,4755985.73,4737013.14
dfatd-maecd,2020-2021,52340.25,49408.14
jus,2017-2018,12927.20,13304.29
phac-aspc,2020-2021,2912943.48,2742880.06
phac-aspc,2021-2022,13449456.52,10562559.52
