d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,1818643.74,1874493.85
1_facilities_and_construction,2018-2019,2591663.12,2636938.51
1_facilities_and_construction,2019-2020,489193.30,485104.23
1_facilities_and_construction,2020-2021,1518223.12,1445484.92
1_facilities_and_construction,2021-2022,790008.91,735025.41
1_facilities_and_construction,2022-2023,1193976.03,1065878.59
11_defence,2020-2021,11166.75,10613.97
2_professional_services,2017-2018,4769709.22,4915429.52
2_professional_services,2018-2019,5776825.25,5881570.24
2_professional_services,2019-2020,5114185.41,5069261.66
2_professional_services,2020-2021,3426684.05,3264913.99
2_professional_services,2021-2022,4515582.23,4184548.53
2_professional_services,2022-2023,6419361.51,5726233.72
9_human_capital,2022-2023,27570.87,24480.42
