owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,1479175.33,1515224.81
aandc-aadnc,2018-2019,659957.40,666992.79
aandc-aadnc,2019-2020,607286.57,606165.53
aandc-aadnc,2020-2021,435255.58,424721.24
aandc-aadnc,2021-2022,470675.08,369425.07
dnd-mdn,2017-2018,224758.70,230748.94
dnd-mdn,2018-2019,378090.91,382992.59
dnd-mdn,2019-2020,242349.13,241920.79
dnd-mdn,2020-2021,393207.13,381353.82
dnd-mdn,2021-2022,422158.29,348110.43
ec,2017-2018,9391.43,9554.15
ec,2018-2019,8996.00,9091.44
hc-sc,2017-2018,22600.00,22988.21
hc-sc,2018-2019,21357.00,21563.68
hc-sc,2019-2020,23645.25,23634.46
hc-sc,2021-2022,24860.00,15831.48
isc-sac,2018-2019,71063.34,71860.87
isc-sac,2019-2020,40706.19,40687.62
isc-sac,2021-2022,0.00,0.00
nrcan-rncan,2017-2018,158825.87,162585.95
nrcan-rncan,2018-2019,152157.19,154286.32
nrcan-rncan,2019-2020,0.00,0.00
nrcan-rncan,2020-2021,0.00,0.00
pc,2017-2018,40524.40,41220.50
pc,2018-2019,157991.39,159853.98
pc,2019-2020,333794.36,333079.84
pc,2020-2021,738555.63,712159.81
pc,2021-2022,539783.52,351748.63
pwgsc-tpsgc,2017-2018,4653077.23,4768351.67
pwgsc-tpsgc,2018-2019,6926650.99,7017675.35
pwgsc-tpsgc,2019-2020,4375499.04,4366394.90
pwgsc-tpsgc,2020-2021,3372114.31,3287903.61
pwgsc-tpsgc,2021-2022,3823521.50,2753841.10
