d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,1818643.740347593
1_facilities_and_construction,2018-2019,2591663.1212786273
1_facilities_and_construction,2019-2020,489193.2996488485
1_facilities_and_construction,2020-2021,1481434.4032957372
11_defence,2020-2021,11166.75
2_professional_services,2017-2018,4769709.218427456
2_professional_services,2018-2019,5784601.099030306
2_professional_services,2019-2020,5134087.234796054
2_professional_services,2020-2021,3446531.4963011
