normalized_vendor_name,original_vendor_name
SNAP ON TOOLS OF CANADA,Snap-On Tools of Canada
SNAP ON TOOLS OF CANADA,Snap-on Tools of Canada Ltd.
SNAP ON TOOLS OF CANADA,Snap On Tools of Canada
SNAP ON TOOLS OF CANADA,SNAP-ON TOOLS OF CANADA LTD
SNAP ON TOOLS OF CANADA,SNAP-ON TOOLS OF CANADA LTD.
SNAP ON TOOLS OF CANADA,Snap-on Tools of Canada Ltd
SNAP ON TOOLS OF CANADA,Snap-on Tools of Canada
SNAP ON TOOLS OF CANADA,SNAP ON TOOLS OF CANADA
SNAP ON TOOLS OF CANADA,SNAP-ON TOOLS OF CANADA
SNAP ON TOOLS OF CANADA,Snap-On Tools of Canada LTD
SNAP ON TOOLS OF CANADA,Snap-on tools of Canada
SNAP ON TOOLS OF CANADA,Snap-On Tools of Canada Inc.
SNAP ON TOOLS OF CANADA,Snap-On Tools of Canada Ltd
SNAP ON TOOLS OF CANADA,Snap On Tools of Canada Ltd
SNAP ON TOOLS OF CANADA,Snap On Tools of Canada Ltd.
SNAP ON TOOLS OF CANADA,SNAP ON TOOLS OF CANADA LTD
SNAP ON TOOLS OF CANADA,Snap-On tools of Canada LTd
SNAP ON TOOLS OF CANADA,Snap-On Tools of Canada Ltd.
SNAP ON TOOLS OF CANADA,Snap-On Tools Of Canada
SNAP ON TOOLS OF CANADA,SNAP-ON TOOLS OF CANADA LIMITED
SNAP ON TOOLS OF CANADA,SNAP ON TOOLS  OF CANADA
SNAP ON TOOLS OF CANADA,Snap-on Tools of Canada Co
SNAP ON TOOLS OF CANADA,SNAP-ON TOOLS OF CANADA CO
SNAP ON TOOLS OF CANADA,snap-on tools of canada ltd
SNAP ON TOOLS OF CANADA,Snap-On tools of Canada
SNAP ON TOOLS OF CANADA,Snap on Tools of Canada
SNAP ON TOOLS OF CANADA,Snap on Tools of CAnada
SNAP ON TOOLS OF CANADA,SNAP-ON-TOOLS OF CANADA CO
SNAP ON TOOLS OF CANADA,SNAP-ON-TOOLS OF CANADA LTD
SNAP ON TOOLS OF CANADA,SNAP-ON TOOLS  OF CANADA LTD
SNAP ON TOOLS OF CANADA,SNAP-ON-TOOLS OF CANADA
SNAP ON TOOLS OF CANADA,Snap on tools of canada ltd
SNAP ON TOOLS OF CANADA,Snap-on tools of canada ltd
SNAP ON TOOLS OF CANADA,SNAP-ON  TOOLS OF CANADA
SNAP ON TOOLS OF CANADA,SNAP-ON TOOLS OF CANADA CO.
