d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,58869.56,60311.92
10_office_management,2020-2021,17232.38,16226.32
11_defence,2017-2018,15530.18,15896.26
11_defence,2018-2019,47163.21,47970.66
11_defence,2020-2021,44853.99,42494.21
11_defence,2021-2022,75169.03,67892.67
5_transportation_and_logistics,2020-2021,12148.80,11439.53
5_transportation_and_logistics,2021-2022,47238.88,42666.16
6_industrial_products_and_services,2017-2018,714804.02,733110.96
6_industrial_products_and_services,2018-2019,601263.57,608993.40
6_industrial_products_and_services,2019-2020,568792.51,560543.47
6_industrial_products_and_services,2020-2021,906599.84,861150.80
6_industrial_products_and_services,2021-2022,519274.65,476840.29
9_human_capital,2020-2021,35600.06,33747.60
