owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2020-2021,12270.83,11662.11
dfo-mpo,2022-2023,16604.70,14716.84
dnd-mdn,2017-2018,6451006.63,6650578.21
dnd-mdn,2018-2019,6215854.11,6334379.98
dnd-mdn,2019-2020,6258147.30,6208892.61
dnd-mdn,2022-2023,701807.40,624919.68
nrc-cnrc,2020-2021,20124.94,19089.48
rcmp-grc,2017-2018,11304.35,11641.69
rcmp-grc,2018-2019,104501.77,105761.05
rcmp-grc,2019-2020,18605.85,18181.17
rcmp-grc,2021-2022,75542.30,68289.03
rcmp-grc,2022-2023,62951.91,56862.22
