owner_org,d_fiscal_year,total,total_constant_2019_dollars
csc-scc,2017-2018,18513.27,19059.26
csc-scc,2018-2019,202981.15,207106.69
csc-scc,2019-2020,146426.84,145129.49
csc-scc,2020-2021,53591.38,50997.95
csc-scc,2021-2022,96514.30,88395.79
csc-scc,2022-2023,42426.64,37766.93
dnd-mdn,2020-2021,28761.58,27699.50
dnd-mdn,2021-2022,368013.23,332678.09
dnd-mdn,2022-2023,2238747.14,2003240.32
rcmp-grc,2020-2021,365727.88,347782.05
rcmp-grc,2021-2022,721571.22,670863.28
rcmp-grc,2022-2023,721571.22,645664.95
