d_most_recent_category,total,percentage
1_facilities_and_construction,8785437.724717243,0.984499461301465
5_transportation_and_logistics,94394.3,0.010577860820579644
10_office_management,26704.1,0.002992471506635897
6_industrial_products_and_services,17224.7,0.0019302063713194353
