d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,2367583.56
1_facilities_and_construction,2018-2019,2563297.51
1_facilities_and_construction,2019-2020,2420136.63
1_facilities_and_construction,2020-2021,2157108.31
10_office_management,2017-2018,26704.10
2_professional_services,2020-2021,16726.75
5_transportation_and_logistics,2017-2018,68655.00
5_transportation_and_logistics,2020-2021,25739.30
6_industrial_products_and_services,2020-2021,17224.70
