d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_devices_equipment,2020-2021,15444.07,14637.01
it_devices_equipment,2021-2022,21887.63,20568.04
it_other,2017-2018,1014189.77,1038445.47
it_other,2018-2019,2588666.20,2628923.79
it_other,2019-2020,2595758.44,2573852.90
it_other,2020-2021,2588666.20,2460968.03
it_software_licensing,2017-2018,2205002.43,2265200.04
it_software_licensing,2018-2019,10596.89,10827.05
it_software_licensing,2020-2021,2563504.51,2429543.25
it_software_licensing,2021-2022,5993846.51,5568193.23
