d_fiscal_year,total,total_constant_2019_dollars
2017-2018,6245346.86,6407779.65
2018-2019,7150191.74,7258797.14
2019-2020,2057353.01,2054324.62
2020-2021,1443787.40,1371329.88
2021-2022,2746374.24,2542042.16
