d_fiscal_year,total,total_constant_2019_dollars
2017-2018,4204025.57,4330789.67
2018-2019,7382087.34,7514411.41
2019-2020,4321528.55,4273615.46
2020-2021,5300503.15,5035394.57
2021-2022,7564955.10,7003810.15
2022-2023,6660590.60,5967364.92
