owner_org,d_fiscal_year,total
aafc-aac,2017-2018,66301.94
aafc-aac,2018-2019,189747.63
aafc-aac,2019-2020,922347.78
aafc-aac,2020-2021,682447.10
cfia-acia,2017-2018,490398.01
cfia-acia,2018-2019,1559213.58
cfia-acia,2019-2020,201590.59
cfia-acia,2020-2021,184390.38
cgc-ccg,2017-2018,307155.15
cgc-ccg,2018-2019,355099.45
cgc-ccg,2019-2020,368135.92
cgc-ccg,2020-2021,80006.38
dfo-mpo,2017-2018,25910.90
dfo-mpo,2018-2019,44834.92
dfo-mpo,2020-2021,24430.60
ec,2017-2018,988452.96
ec,2018-2019,921472.59
ec,2019-2020,546136.68
ec,2020-2021,789784.36
hc-sc,2017-2018,2147929.81
hc-sc,2018-2019,3534183.97
hc-sc,2019-2020,720100.69
hc-sc,2020-2021,2203177.21
nrc-cnrc,2017-2018,128961.09
nrc-cnrc,2018-2019,158534.63
nrc-cnrc,2019-2020,284382.63
nrc-cnrc,2020-2021,236331.04
nrcan-rncan,2017-2018,30556.47
nrcan-rncan,2018-2019,96312.85
phac-aspc,2017-2018,18359.24
phac-aspc,2018-2019,15970.50
rcmp-grc,2018-2019,506717.23
rcmp-grc,2019-2020,1278834.25
rcmp-grc,2020-2021,1077408.51
