owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,66301.94,67944.06
aafc-aac,2018-2019,189747.63,191896.36
aafc-aac,2019-2020,922347.78,904651.77
aafc-aac,2020-2021,682447.10,642699.96
aafc-aac,2021-2022,186564.25,169572.76
cfia-acia,2017-2018,490398.01,502089.92
cfia-acia,2018-2019,1559213.58,1583209.74
cfia-acia,2019-2020,201590.59,198940.05
cfia-acia,2020-2021,184390.38,174486.57
cfia-acia,2021-2022,596201.30,549979.71
cgc-ccg,2017-2018,307155.15,315094.31
cgc-ccg,2018-2019,355099.45,360429.72
cgc-ccg,2019-2020,368135.92,365158.16
cgc-ccg,2020-2021,80006.38,75910.25
cgc-ccg,2021-2022,484499.76,444310.20
dfo-mpo,2017-2018,25910.90,26521.67
dfo-mpo,2018-2019,44834.92,45276.05
dfo-mpo,2020-2021,24430.60,23249.05
dfo-mpo,2021-2022,24430.60,22682.47
dnd-mdn,2021-2022,752495.63,684291.24
ec,2017-2018,988452.96,1013392.55
ec,2018-2019,921472.59,932391.30
ec,2019-2020,546136.68,537332.03
ec,2020-2021,789784.36,752032.85
ec,2021-2022,252664.93,234224.78
hc-sc,2017-2018,2147929.81,2202457.36
hc-sc,2018-2019,3534183.97,3591266.80
hc-sc,2019-2020,720100.69,712238.31
hc-sc,2020-2021,2203177.21,2089907.27
hc-sc,2021-2022,3208734.13,2974433.48
nrc-cnrc,2017-2018,128961.09,132182.61
nrc-cnrc,2018-2019,158534.63,160951.70
nrc-cnrc,2019-2020,284382.63,282283.93
nrc-cnrc,2020-2021,251766.84,239030.12
nrc-cnrc,2021-2022,481069.43,449802.76
nrcan-rncan,2017-2018,30556.47,31276.75
nrcan-rncan,2018-2019,96312.85,97810.66
phac-aspc,2017-2018,18359.24,18834.99
phac-aspc,2018-2019,15970.50,16218.86
rcmp-grc,2018-2019,506717.23,512899.45
rcmp-grc,2019-2020,1278834.25,1270137.03
rcmp-grc,2020-2021,1077408.51,1023850.99
rcmp-grc,2021-2022,1555427.59,1443861.47
