owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,13069.92,13473.93
aafc-aac,2018-2019,18074.06,18373.90
aafc-aac,2019-2020,31287.87,30896.89
aafc-aac,2020-2021,13197.27,12563.84
aafc-aac,2021-2022,25865.00,24047.35
aafc-aac,2022-2023,26332.21,23562.17
aandc-aadnc,2017-2018,168734.67,173961.42
aandc-aadnc,2018-2019,122329.63,124635.77
aandc-aadnc,2019-2020,45389.93,45033.58
aandc-aadnc,2020-2021,43197.95,41178.58
acoa-apeca,2017-2018,107636.10,110909.15
acoa-apeca,2018-2019,134082.88,136667.60
acoa-apeca,2019-2020,130047.56,129281.21
acoa-apeca,2020-2021,6277.46,5929.87
cannor,2020-2021,44917.50,42796.01
ccohs-cchst,2019-2020,18503.75,18081.40
ced-dec,2017-2018,38563.68,39756.35
ced-dec,2018-2019,51170.36,52045.59
ced-dec,2020-2021,28743.75,27506.27
ced-dec,2022-2023,2328.48,2060.57
cer-rec,2017-2018,18898.56,19484.24
cic,2017-2018,36176.48,37286.43
cic,2018-2019,77030.92,78542.96
cic,2019-2020,78739.63,78009.18
cic,2020-2021,84366.21,80443.32
cic,2021-2022,53950.00,50007.49
cic,2022-2023,88023.52,78309.88
cnsc-ccsn,2017-2018,20091.40,20712.45
cnsc-ccsn,2018-2019,20498.20,20891.01
cnsc-ccsn,2019-2020,20916.30,20749.45
cnsc-ccsn,2020-2021,21340.05,20322.57
cnsc-ccsn,2021-2022,21340.05,19840.39
cnsc-ccsn,2022-2023,21340.05,19095.17
crtc,2018-2019,65770.00,67030.36
crtc,2020-2021,34555.00,32907.44
csa-asc,2018-2019,24028.38,24669.37
csa-asc,2019-2020,10386.62,10303.77
csps-efpc,2017-2018,26438.82,27256.07
csps-efpc,2018-2019,5510.77,5562.25
csps-efpc,2019-2020,41162.05,40833.70
csps-efpc,2020-2021,41049.58,39092.37
csps-efpc,2021-2022,112.46,106.50
dfatd-maecd,2017-2018,65494.00,67392.92
dfatd-maecd,2020-2021,3965.45,3736.55
dfatd-maecd,2021-2022,148243.95,135212.04
dfatd-maecd,2022-2023,52759.70,46689.45
dnd-mdn,2017-2018,44881.67,46269.01
dnd-mdn,2018-2019,59881.67,61142.19
dnd-mdn,2019-2020,45241.77,44877.36
dnd-mdn,2020-2021,52310.28,49788.96
dnd-mdn,2021-2022,61292.40,56995.71
dnd-mdn,2022-2023,51974.64,46581.49
ec,2020-2021,34492.50,32501.45
esdc-edsc,2017-2018,172916.18,178243.59
esdc-edsc,2018-2019,144213.20,146974.79
esdc-edsc,2019-2020,114309.67,113550.06
esdc-edsc,2020-2021,90352.97,86129.24
esdc-edsc,2021-2022,45530.10,42991.70
esdc-edsc,2022-2023,32000.00,28413.70
feddevontario,2017-2018,21849.32,22532.11
fin,2017-2018,55530.00,57246.49
fin,2018-2019,56645.00,57730.50
fin,2019-2020,57780.00,57319.09
fin,2020-2021,58935.00,56125.02
fin,2021-2022,58935.00,54793.38
fin,2022-2023,58935.00,52735.29
hc-sc,2019-2020,13028.89,12731.50
hc-sc,2020-2021,26946.11,25454.09
ic,2017-2018,358979.44,369706.27
ic,2018-2019,56170.05,57570.46
iic-iac,2022-2023,11514.11,10207.81
irb-cisr,2022-2023,42668.67,37759.44
isc-sac,2018-2019,3877.12,3913.34
isc-sac,2019-2020,41897.88,41621.23
isc-sac,2020-2021,6806.47,6413.57
isc-sac,2021-2022,63104.28,58696.84
nrc-cnrc,2017-2018,102887.04,105877.20
nrc-cnrc,2018-2019,88200.00,89503.86
nrc-cnrc,2019-2020,133840.23,131663.44
nrc-cnrc,2020-2021,146847.47,139492.05
nrc-cnrc,2021-2022,46690.00,42207.02
nrc-cnrc,2022-2023,46690.00,41610.22
nrcan-rncan,2017-2018,132335.84,136385.33
nrcan-rncan,2018-2019,39144.10,39661.65
nrcan-rncan,2019-2020,62393.35,61749.45
nrcan-rncan,2020-2021,99973.32,95851.23
nrcan-rncan,2021-2022,49669.25,46178.77
nrcan-rncan,2022-2023,23793.48,21178.42
oag-bvg,2018-2019,20000.00,20186.83
opc-cpvp,2018-2019,24750.00,24981.21
osfi-bsif,2017-2018,15227.19,15697.55
osfi-bsif,2018-2019,18406.36,18755.37
osfi-bsif,2019-2020,16261.31,16132.26
osfi-bsif,2020-2021,15780.17,15031.73
osfi-bsif,2021-2022,13518.24,12546.52
osfi-bsif,2022-2023,14981.82,13405.80
pc,2018-2019,1407.50,1420.65
pc,2019-2020,9906.66,9827.63
pc,2020-2021,9040.50,8617.88
pch,2019-2020,34187.09,33914.38
pch,2020-2021,34352.00,32740.38
pch,2021-2022,34486.75,31175.47
pco-bcp,2017-2018,14294.78,14709.76
pco-bcp,2018-2019,29919.07,30476.94
pco-bcp,2019-2020,36563.08,36266.11
pco-bcp,2020-2021,41339.47,39669.12
pco-bcp,2021-2022,13171.32,12069.19
pco-bcp,2022-2023,39658.68,35530.99
psc-cfp,2017-2018,9754.67,10060.62
tbs-sct,2017-2018,3595.55,3698.23
tbs-sct,2018-2019,14296.07,14575.73
tbs-sct,2019-2020,25873.28,25671.51
tbs-sct,2020-2021,1643.00,1548.16
tbs-sct,2021-2022,8521.35,7964.81
tbs-sct,2022-2023,11025.26,9856.97
tc,2017-2018,128409.37,132227.39
tc,2018-2019,200559.75,203781.69
tc,2019-2020,271324.19,266211.32
tc,2020-2021,336386.30,320114.23
tc,2021-2022,251387.27,232950.46
tc,2022-2023,317996.30,283601.63
wd-deo,2017-2018,3811.30,3920.15
wd-deo,2018-2019,41063.70,41888.04
wd-deo,2019-2020,96127.50,96424.98
