d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1559575.98,1606806.67
2018-2019,1317028.76,1340982.04
2019-2020,1335168.63,1321149.48
2020-2021,1276815.78,1215953.93
2021-2022,895817.41,827783.65
2022-2023,842021.93,750598.99
