normalized_vendor_name,original_vendor_name
CONFERENCE BOARD OF CANADA,CONFERENCE BOARD OF CANADA
CONFERENCE BOARD OF CANADA,The Conference Board of Canada
CONFERENCE BOARD OF CANADA,THE CONFERENCE BOARD OF CANADA
CONFERENCE BOARD OF CANADA,CONFERENCE BOARD OF CANADA- OTTAWA
CONFERENCE BOARD OF CANADA,Conference Board of Canada
CONFERENCE BOARD OF CANADA,AERIC Inc. / Conference Board of Canada
CONFERENCE BOARD OF CANADA,CONFERENCE BOARD OF CANADA (THE)
CONFERENCE BOARD OF CANADA,Aeric (Conference Board of Canada)
CONFERENCE BOARD OF CANADA,Conference Board Of Canada
CONFERENCE BOARD OF CANADA,"CONFERENCE BOARD OF CANADA, THE"
CONFERENCE BOARD OF CANADA,CONFERENCE BOARD OF CANADA/ OTTAWA
CONFERENCE BOARD OF CANADA,"CONFERENCE BOARD OF CANADA,THE"
