d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2019-2020,13028.89,12731.50
0_other,2020-2021,26946.11,25454.09
10_office_management,2017-2018,147768.71,152146.21
10_office_management,2018-2019,119521.67,121473.07
10_office_management,2019-2020,201709.31,199596.73
10_office_management,2020-2021,111347.44,106315.52
10_office_management,2021-2022,107982.40,99202.73
10_office_management,2022-2023,98664.64,88191.70
2_professional_services,2017-2018,676975.90,697290.48
2_professional_services,2018-2019,377814.74,384790.09
2_professional_services,2019-2020,279632.23,275085.83
2_professional_services,2020-2021,545790.94,519206.73
2_professional_services,2021-2022,194073.58,179620.08
2_professional_services,2022-2023,284084.58,252706.47
3_information_technology,2017-2018,513692.83,529429.98
3_information_technology,2018-2019,502463.46,511714.29
3_information_technology,2019-2020,504029.81,498903.53
3_information_technology,2020-2021,233895.67,222769.41
3_information_technology,2021-2022,234370.49,217070.97
3_information_technology,2022-2023,208406.26,185806.72
9_human_capital,2017-2018,221138.55,227939.99
9_human_capital,2018-2019,317228.89,323004.60
9_human_capital,2019-2020,336768.39,334831.88
9_human_capital,2020-2021,358835.62,342208.18
9_human_capital,2021-2022,359390.95,331889.88
9_human_capital,2022-2023,250866.44,223894.11
