d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,1831069.32,1887335.43
1_facilities_and_construction,2018-2019,22408.16,22645.89
1_facilities_and_construction,2019-2020,9261103.40,9234108.89
1_facilities_and_construction,2020-2021,14272701.79,13972675.59
1_facilities_and_construction,2021-2022,14355934.80,10898504.99
