d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2020-2021,131127.74,123924.04
1_facilities_and_construction,2021-2022,443163.19,412020.19
1_facilities_and_construction,2022-2023,915148.97,824407.06
10_office_management,2021-2022,435772.76,393931.63
11_defence,2021-2022,69184.90,62542.05
11_defence,2022-2023,97568.45,88130.10
3_information_technology,2022-2023,9544301.60,8469390.34
5_transportation_and_logistics,2022-2023,14623.21,13208.62
7_travel,2021-2022,20966.27,18953.17
7_travel,2022-2023,158117.26,141510.97
