d_fiscal_year,total,total_constant_2019_dollars
2017-2018,645368.93,662072.89
2018-2019,739432.90,750046.65
2019-2020,408997.68,405244.34
2020-2021,762224.15,722951.02
2021-2022,973115.36,899646.54
