owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2018-2019,141642.49,142965.67
cbsa-asfc,2019-2020,710152.77,704487.90
cbsa-asfc,2020-2021,1197675.32,1141397.68
cbsa-asfc,2021-2022,1311281.54,1219132.10
cbsa-asfc,2022-2023,1101165.80,987399.26
cfia-acia,2020-2021,67800.00,65296.35
cfia-acia,2021-2022,390847.42,362503.21
cfia-acia,2022-2023,441669.69,395207.89
cic,2017-2018,243708.43,251216.00
cic,2018-2019,300518.83,306277.72
cic,2022-2023,838420.99,748931.44
dfatd-maecd,2017-2018,505068.89,520309.21
dfatd-maecd,2018-2019,984317.20,1003179.81
dfatd-maecd,2019-2020,841388.95,836839.47
dnd-mdn,2019-2020,24995.04,24424.53
dnd-mdn,2020-2021,199225.21,190371.24
ps-sp,2017-2018,666058.33,686646.91
ps-sp,2018-2019,666058.33,678822.10
ps-sp,2019-2020,667883.15,662555.46
ps-sp,2020-2021,693503.79,661022.35
ps-sp,2021-2022,259495.37,244916.47
