d_most_recent_category,d_fiscal_year,total
10_office_management,2017-2018,161779.39225437675
10_office_management,2018-2019,195149.86200726015
10_office_management,2019-2020,459618.8747849967
10_office_management,2020-2021,114852.50449515323
2_professional_services,2017-2018,386696.17438838293
2_professional_services,2018-2019,682061.9321075636
2_professional_services,2019-2020,627060.3411927642
2_professional_services,2020-2021,909450.5613667954
3_information_technology,2017-2018,11799971.490421768
3_information_technology,2018-2019,1603941.189536964
3_information_technology,2019-2020,2343057.2834208077
3_information_technology,2020-2021,1532447.3397117408
4_medical,2017-2018,2178.2788732394365
4_medical,2018-2019,2178.2788732394365
4_medical,2019-2020,2184.2467605633806
4_medical,2020-2021,2178.2788732394365
5_transportation_and_logistics,2017-2018,72320.39160140562
5_transportation_and_logistics,2018-2019,101094.21311746987
5_transportation_and_logistics,2019-2020,25869.38
5_transportation_and_logistics,2020-2021,142365.31
6_industrial_products_and_services,2018-2019,21934.89523489933
6_industrial_products_and_services,2019-2020,12619.876510067115
6_industrial_products_and_services,2020-2021,6309.938255033558
7_travel,2017-2018,284628.19
7_travel,2018-2019,247312.99
7_travel,2019-2020,121096.5
7_travel,2020-2021,30167.14
9_human_capital,2017-2018,23351.945205479453
9_human_capital,2018-2019,36936.71506849315
9_human_capital,2019-2020,34617.602021109364
9_human_capital,2020-2021,30400.461814507074
