d_fiscal_year,total,total_constant_2019_dollars
2017-2018,970220.15,994920.21
2018-2019,1518210.77,1539637.40
2019-2020,2028263.55,2006869.13
2020-2021,1726729.82,1638494.93
2021-2022,2978785.22,2758178.04
