normalized_vendor_name,original_vendor_name
FAST FORWARD FRENCH,FAST FORWARD FRENCH INC.
FAST FORWARD FRENCH,FAST FORWARD FRENCH INC
FAST FORWARD FRENCH,Fast Forward French Inc.
FAST FORWARD FRENCH,Fast Forward French
FAST FORWARD FRENCH,FAST FORWARD FRENCH
FAST FORWARD FRENCH,Fast Forward French Inc
FAST FORWARD FRENCH,Fast Foward French
FAST FORWARD FRENCH,Fast forward french
FAST FORWARD FRENCH,Fast Foward French  Inc.
FAST FORWARD FRENCH,Fast Forward French inc.
FAST FORWARD FRENCH,Fast Foward French Inc.
