d_fiscal_year,total,total_constant_2019_dollars
2017-2018,14536592.00,14926252.94
2018-2019,7463079.55,7550342.52
2019-2020,4302983.54,4294169.90
2020-2021,4291226.75,4201058.36
2021-2022,4291226.75,3259789.29
