d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,11706972.89,12078832.55
1_facilities_and_construction,2018-2019,551885.00,557040.51
1_facilities_and_construction,2019-2020,173673.00,172034.44
1_facilities_and_construction,2020-2021,51071.73,48686.19
1_facilities_and_construction,2022-2023,482678.00,430448.80
2_professional_services,2019-2020,18501.72,18300.09
5_transportation_and_logistics,2018-2019,301820.29,305536.12
5_transportation_and_logistics,2019-2020,62660.71,62854.62
