owner_org,d_fiscal_year,total
dfo-mpo,2017-2018,414753.25
dfo-mpo,2018-2019,551885.00
dfo-mpo,2019-2020,173673.00
nrcan-rncan,2019-2020,18501.72
nrcan-rncan,2020-2021,11281.73
pc,2017-2018,11292219.64
pwgsc-tpsgc,2018-2019,285214.29
pwgsc-tpsgc,2019-2020,62660.71
pwgsc-tpsgc,2020-2021,39790.00
