d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2018-2019,2617723.945909091
1_facilities_and_construction,2019-2020,335605.6340909091
11_defence,2017-2018,307925
11_defence,2018-2019,73104.92088607594
11_defence,2019-2020,129851.46944089953
11_defence,2020-2021,79694.443119891
2_professional_services,2018-2019,463476.45
6_industrial_products_and_services,2018-2019,349692.64999999997
