d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1348416.73,1390097.75
2018-2019,1348416.73,1374256.63
2019-2020,1352111.02,1341325.26
2020-2021,1348416.73,1284125.14
2021-2022,1348416.73,1253657.64
2022-2023,568921.03,513052.51
