owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2017-2018,33242.51,34308.94
rcmp-grc,2018-2019,108792.97,110065.27
rcmp-grc,2019-2020,1614699.30,1606866.40
rcmp-grc,2020-2021,913349.68,862295.04
rcmp-grc,2021-2022,769632.96,722433.12
rcmp-grc,2022-2023,94438.00,85162.52
tc,2017-2018,5108255.08,5257115.36
tc,2018-2019,4170615.88,4241327.66
tc,2019-2020,11534255.14,11417682.21
tc,2020-2021,2122232.98,2029264.43
tc,2021-2022,1846888.52,1671772.05
tc,2022-2023,4277522.04,3805183.93
