d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,59124.29,60812.79
1_facilities_and_construction,2018-2019,21224.11,21790.72
11_defence,2017-2018,33242.51,34308.94
3_information_technology,2022-2023,2970129.02,2638488.01
5_transportation_and_logistics,2017-2018,5049130.79,5196302.56
5_transportation_and_logistics,2018-2019,4258184.74,4329602.21
5_transportation_and_logistics,2019-2020,13148954.44,13024548.61
5_transportation_and_logistics,2020-2021,3035582.66,2891559.47
5_transportation_and_logistics,2021-2022,2616521.48,2394205.17
5_transportation_and_logistics,2022-2023,1401831.01,1251858.44
