d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,956892.4371859296
1_facilities_and_construction,2018-2019,39499.87903225806
1_facilities_and_construction,2019-2020,24514.620967741936
1_facilities_and_construction,2020-2021,1790712.848200313
2_professional_services,2017-2018,9463622.693754327
2_professional_services,2018-2019,13272670.671796916
2_professional_services,2019-2020,21160432.654935967
2_professional_services,2020-2021,24380505.368816752
3_information_technology,2017-2018,59078.84097627737
3_information_technology,2018-2019,674409.8237608878
3_information_technology,2019-2020,1373854.0992115496
3_information_technology,2020-2021,1346624.815755917
6_industrial_products_and_services,2018-2019,20905
7_travel,2018-2019,20119.03085443038
7_travel,2019-2020,232060.46914556963
9_human_capital,2017-2018,41627.26445454545
9_human_capital,2018-2019,79635.84554545455
9_human_capital,2019-2020,310413.07228406915
9_human_capital,2020-2021,817545.8790243795
NA,2017-2018,152895.5709937888
NA,2018-2019,201294.16900621116
