d_fiscal_year,total,total_constant_2019_dollars
2017-2018,11462934.81,11759123.89
2018-2019,14308534.42,14523844.24
2019-2020,23101274.92,22879725.07
2020-2021,28335388.91,26936726.16
2021-2022,33743630.10,24680626.71
